connections=[
			{left:ROUTE 128 (0.43)},
		],
events={
	{
		exits:[EVER GRANDE CITY (16.10),EVER GRANDE CITY (16.12),VICTORY ROAD (24.43),VICTORY ROAD (24.43),		]},
	{
		NPCs:[
		]},
	{
		signs:[
			{x:19,y:43},
			{x:29,y:48},
			{x:18,y:52},
			{x:23,y:15},
			{x:28,y:48},
		]},
	{
		triggers:[
			{x:17,y:58,flag:16385,scriptPointer:1998150},
			{x:16,y:58,flag:16385,scriptPointer:1998150},
			{x:18,y:58,flag:16385,scriptPointer:1998150},
			{x:19,y:58,flag:16385,scriptPointer:1998150},
			{x:20,y:58,flag:16385,scriptPointer:1998150},
			{x:21,y:58,flag:16385,scriptPointer:1998150},
			{x:22,y:58,flag:16385,scriptPointer:1998150},
			{x:23,y:58,flag:16385,scriptPointer:1998150},
			{x:24,y:58,flag:16385,scriptPointer:1998150},
			{x:25,y:58,flag:16385,scriptPointer:1998150},
			{x:26,y:58,flag:16385,scriptPointer:1998150},
		]},

},
[
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 20, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 20, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 20, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 20, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1, 1, 28, 28, 28, 28, 28, 1, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 20, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 28, 1, 1, 28, 28, 1, 1, 1, 28, 1, 1, 28, 28, 28, 28, 28, 1, 1, 28, 1, 1, 1, 28, 28, 28, 28, 1, 1, 20, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 28, 1, 28, 28, 28, 1, 1, 28, 1, 1, 28, 28, 28, 28, 28, 1, 1, 28, 1, 1, 28, 28, 28, 28, 28, 1, 28, 20, 1, 20, 1, 1, 20, 1, ],
	[1, 1, 1, 1, 1, 1, 28, 1, 28, 28, 28, 28, 1, 28, 1, 1, 28, 28, 28, 28, 28, 1, 1, 28, 1, 28, 28, 28, 28, 28, 28, 1, 28, 20, 20, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 28, 1, 28, 28, 28, 28, 1, 28, 1, 1, 28, 28, 28, 28, 28, 1, 1, 28, 1, 28, 28, 28, 28, 28, 28, 1, 1, 1, 20, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 28, 1, 28, 28, 28, 28, 1, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 1, 28, 28, 28, 28, 28, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 28, 1, 28, 28, 28, 28, 1, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 1, 28, 28, 28, 28, 28, 28, 28, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 28, 28, 28, 28, 1, 28, 28, 1, 28, 28, 28, 28, 28, 1, 28, 28, 1, 28, 28, 28, 28, 28, 28, 28, 1, 28, 28, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 28, 28, 28, 28, 1, 1, 1, 1, 28, 28, 28, 28, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1, 28, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 28, 28, 28, 28, 28, 28, 1, 1, 28, 28, 28, 28, 28, 1, 28, 1, 28, 28, 28, 28, 28, 28, 1, 28, 1, 28, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 28, 28, 28, 28, 28, 28, 1, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 28, 28, 28, 28, 28, 28, 1, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 1, 28, 1, 1, 28, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 28, 28, 28, 28, 28, 28, 1, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 28, 28, 28, 28, 28, 28, 1, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 28, 28, 28, 28, 28, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 28, 28, 28, 28, 28, 28, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 28, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 28, 28, 1, 28, 1, 28, 28, 28, 1, 28, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1, 28, 1, 28, 28, 28, 1, 28, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1, 28, 1, 28, 28, 28, 1, 28, 1, 28, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1, 1, 28, 28, 28, 28, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 20, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1, 1, 1, 28, 28, 28, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 20, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 28, 28, 1, 1, 1, 1, 1, 28, 1, 1, 1, 20, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 28, 28, 28, 28, 28, 28, 28, 28, 28, 1, 28, 1, 28, 1, 1, 1, 20, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 1, 28, 1, 1, 1, 1, 1, 20, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 1, 28, 1, 1, 28, 1, 1, 20, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 1, 28, 1, 1, 28, 1, 1, 20, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 1, 28, 1, 1, 28, 1, 1, 1, 1, 1, ],
