connections=[
		],
events={
	{
		exits:[FARAWAY ISLAND (26.57),FARAWAY ISLAND (26.57),		]},
	{
		NPCs:[
			{is_trainer:0,b1:7,b2:0,sprite:49},
			{is_trainer:0,b1:10,b2:0,sprite:140},
		]},
	{
		signs:[
			{x:3,y:32},
		]},
	{
		triggers:[
			{x:9,y:18,flag:0,scriptPointer:2522264},
			{x:10,y:20,flag:0,scriptPointer:2522269},
			{x:22,y:9,flag:0,scriptPointer:2522264},
		]},

},
[
	[4, 5, 5, 1, 1, 1, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 5, 5, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 13, 13, 13, 12, 0, 0, 13, 13, 0, 0, 0, 12, 0, 12, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 5, 5, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 13, 13, 13, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 12, 13, 13, 13, 13, 13, 13, 13, 13, 5, 5, 5, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 13, 13, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 12, 13, 13, 13, 13, 13, 13, 13, 13, 5, 5, 5, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 13, 13, 0, 0, 0, 13, 13, 13, 13, 13, 0, 0, 0, 13, 0, 13, 13, 13, 13, 13, 13, 13, 13, 5, 5, 5, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 13, 13, 0, 0, 13, 13, 13, 0, 0, 13, 13, 0, 0, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 5, 5, 5, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 13, 13, 13, 13, 13, 12, 13, 0, 0, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 0, 5, 5, 5, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 13, 13, 13, 0, 0, 12, 0, 0, 0, 12, 13, 13, 13, 13, 13, 13, 12, 12, 13, 13, 13, 13, 12, 5, 5, 5, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 13, 13, 0, 0, 0, 0, 13, 13, 13, 0, 12, 13, 0, 0, 13, 13, 12, 12, 13, 13, 13, 13, 12, 5, 5, 5, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 1, 13, 0, 0, 0, 13, 13, 0, 13, 13, 0, 0, 0, 0, 0, 12, 12, 0, 13, 13, 13, 12, 12, 5, 5, 5, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 1, 13, 0, 12, 13, 13, 0, 0, 13, 12, 13, 0, 0, 0, 13, 12, 0, 13, 13, 0, 13, 0, 12, 5, 5, 5, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 1, 13, 13, 0, 0, 12, 0, 0, 0, 12, 13, 0, 0, 0, 12, 0, 13, 13, 13, 0, 13, 13, 12, 5, 5, 5, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 1, 13, 13, 13, 13, 0, 0, 12, 0, 12, 13, 13, 0, 12, 0, 13, 13, 13, 13, 13, 13, 13, 0, 5, 5, 5, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 1, 13, 13, 12, 13, 13, 13, 0, 13, 12, 12, 12, 13, 0, 13, 13, 0, 13, 13, 12, 13, 13, 13, 5, 5, 5, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 1, 13, 13, 12, 12, 0, 12, 13, 12, 0, 0, 0, 12, 13, 13, 0, 0, 13, 13, 12, 13, 13, 13, 5, 5, 5, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 1, 1, 13, 12, 0, 0, 0, 12, 12, 13, 13, 13, 0, 12, 12, 0, 0, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 1, 1, 1, 12, 13, 13, 13, 0, 1, 1, 1, 1, 13, 1, 1, 1, 13, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 1, 1, 1, 12, 1, 1, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 13, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 1, 1, 12, 12, 12, 1, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 5, 4, ],
	[4, 5, 5, 1, 1, 1, 1, 1, 1, 1, 12, 1, 1, 1, 1, 1, 12, 12, 12, 12, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 4, ],
	[4, 5, 5, 12, 1, 1, 1, 1, 1, 1, 12, 1, 1, 1, 1, 12, 12, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 4, 4, 4, 4, 4, ],
	[4, 5, 5, 12, 1, 1, 1, 1, 1, 1, 12, 1, 1, 1, 1, 12, 1, 12, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 5, 4, 4, 4, 4, 4, ],
	[4, 5, 5, 12, 12, 12, 1, 1, 1, 1, 12, 1, 1, 1, 1, 12, 1, 12, 1, 1, 1, 1, 5, 1, 1, 1, 5, 1, 5, 4, 4, 4, 4, 4, ],
	[4, 5, 1, 0, 1, 12, 1, 1, 1, 1, 12, 1, 1, 1, 12, 12, 1, 12, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 4, 4, 4, 1, 1, 4, ],
	[4, 5, 12, 12, 5, 12, 1, 1, 1, 1, 12, 1, 1, 1, 12, 12, 1, 12, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 4, 4, 4, 1, 1, 4, ],
	[4, 5, 12, 12, 5, 12, 1, 1, 1, 1, 12, 12, 1, 1, 12, 1, 1, 12, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 4, 4, 4, 4, 4, 4, ],
	[4, 5, 12, 12, 5, 12, 1, 1, 1, 1, 12, 12, 1, 12, 12, 1, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 4, 4, 4, 4, 4, 4, ],
	[4, 5, 12, 12, 5, 12, 1, 1, 1, 1, 12, 12, 1, 12, 12, 1, 12, 12, 1, 1, 1, 5, 1, 1, 1, 1, 1, 5, 4, 4, 4, 4, 4, 4, ],
	[4, 5, 12, 12, 5, 12, 1, 1, 1, 1, 1, 12, 1, 12, 1, 1, 12, 12, 12, 1, 1, 1, 1, 1, 1, 1, 5, 4, 4, 4, 4, 4, 4, 4, ],
	[4, 5, 12, 12, 5, 12, 12, 1, 1, 1, 1, 12, 12, 12, 1, 12, 12, 12, 12, 1, 1, 1, 1, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, ],
