connections=[
			{'up':'RUSTBORO CITY (0.3)'},
			{'down':'ROUTE 105 (0.20)'},
			{'right':'PETALBURG CITY (0.0)'},
		],
events={
	
		'exits':[{'name':'ROUTE 104 (17.0)','x':17,'y':50},{'name':'ROUTE 104 (17.1)','x':5,'y':18},{'name':'PETALBURG WOODS (24.11)','x':10,'y':30},{'name':'PETALBURG WOODS (24.11)','x':11,'y':30},{'name':'PETALBURG WOODS (24.11)','x':10,'y':38},{'name':'PETALBURG WOODS (24.11)','x':11,'y':38},{'name':'PETALBURG WOODS (24.11)','x':32,'y':42},{'name':'PETALBURG WOODS (24.11)','x':33,'y':42},		],
	
		'NPCs':[
			{'is_trainer':0,'b1':9,'b2':0,'sprite':'36','x':15,'y':60},
			{'is_trainer':0,'b1':2,'b2':0,'sprite':'10','x':25,'y':49},
			{'is_trainer':1,'b1':9,'b2':0,'sprite':'47','x':31,'y':24},
			{'is_trainer':0,'b1':3,'b2':0,'sprite':'7','x':27,'y':63},
			{'is_trainer':0,'b1':2,'b2':0,'sprite':'20','x':30,'y':50},
			{'is_trainer':0,'b1':7,'b2':0,'sprite':'14','x':28,'y':74},
			{'is_trainer':0,'b1':7,'b2':0,'sprite':'88','x':12,'y':54},
			{'is_trainer':0,'b1':10,'b2':0,'sprite':'21','x':12,'y':51},
			{'is_trainer':1,'b1':8,'b2':0,'sprite':'50','x':29,'y':8},
			{'is_trainer':0,'b1':12,'b2':0,'sprite':'60','x':34,'y':6},
			{'is_trainer':0,'b1':12,'b2':0,'sprite':'60','x':35,'y':6},
			{'is_trainer':0,'b1':12,'b2':0,'sprite':'60','x':36,'y':6},
			{'is_trainer':0,'b1':12,'b2':0,'sprite':'60','x':22,'y':41},
			{'is_trainer':0,'b1':12,'b2':0,'sprite':'60','x':23,'y':41},
			{'is_trainer':0,'b1':12,'b2':0,'sprite':'60','x':24,'y':41},
			{'is_trainer':0,'b1':9,'b2':0,'sprite':'22','x':37,'y':8},
			{'is_trainer':0,'b1':12,'b2':0,'sprite':'60','x':3,'y':22},
			{'is_trainer':0,'b1':12,'b2':0,'sprite':'60','x':3,'y':23},
			{'is_trainer':0,'b1':12,'b2':0,'sprite':'60','x':3,'y':24},
			{'is_trainer':0,'b1':12,'b2':0,'sprite':'60','x':3,'y':25},
			{'is_trainer':0,'b1':1,'b2':0,'sprite':'59','x':39,'y':15},
			{'is_trainer':0,'b1':5,'b2':0,'sprite':'34','x':8,'y':19},
			{'is_trainer':1,'b1':8,'b2':0,'sprite':'6','x':27,'y':15},
			{'is_trainer':1,'b1':8,'b2':0,'sprite':'6','x':28,'y':15},
			{'is_trainer':1,'b1':23,'b2':0,'sprite':'15','x':21,'y':25},
			{'is_trainer':1,'b1':16,'b2':0,'sprite':'20','x':11,'y':44},
			{'is_trainer':0,'b1':1,'b2':0,'sprite':'59','x':29,'y':53},
			{'is_trainer':1,'b1':46,'b2':0,'sprite':'35','x':18,'y':67},
			{'is_trainer':0,'b1':1,'b2':0,'sprite':'59','x':37,'y':22},
			{'is_trainer':0,'b1':1,'b2':0,'sprite':'82','x':35,'y':22},
			{'is_trainer':0,'b1':1,'b2':0,'sprite':'59','x':5,'y':8},
			{'is_trainer':0,'b1':1,'b2':0,'sprite':'9','x':5,'y':26},
			{'is_trainer':1,'b1':9,'b2':0,'sprite':'50','x':15,'y':59},
			{'is_trainer':0,'b1':1,'b2':0,'sprite':'240','x':17,'y':50},
		],
	
		'signs':[
			{'x':20,'y':50},
			{'x':27,'y':66},
			{'x':23,'y':5},
			{'x':7,'y':20},
			{'x':17,'y':23},
			{'x':7,'y':6},
			{'x':3,'y':9},
			{'x':14,'y':55},
			{'x':16,'y':72},
			{'x':16,'y':64},
		],
	
		'triggers':[
			{'x':17,'y':51,'flag':16483,'scriptPointer':2018483},
		],

},
partial_map=[
	[1, 13, 1, 13, 1, 13, 1, 13, 1, 1, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 1, 1, 1, 1, 1, 1, ],
	[1, 13, 1, 13, 1, 13, 1, 13, 1, 13, 1, 1, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 13, 1, 13, 1, 13, 12, 12, 1, 13, 1, 1, 1, 1, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 12, 12, 13, 1, 1, 1, 1, 1, 12, 12, 12, 12, 12, 12, 12, 12, 12, 1, 12, 12, 12, 12, 12, 12, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 13, 12, 12, 12, 12, 12, 12, 12, 12, 1, 1, 1, 1, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 13, 13, 13, 12, 1, 1, ],
	[1, 1, 12, 12, 12, 12, 12, 12, 12, 12, 1, 13, 1, 1, 1, 1, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 1, 1, ],
	[1, 13, 12, 12, 12, 12, 12, 12, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 1, 1, ],
	[1, 1, 12, 12, 12, 12, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 12, 12, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, ],
	[1, 1, 12, 12, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 12, 12, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, ],
	[1, 1, 12, 12, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 12, 12, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, ],
	[1, 1, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 12, 12, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, ],
	[1, 1, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 12, 12, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, ],
	[1, 1, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 12, 12, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, ],
	[1, 1, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 12, 12, 12, 12, 12, 12, 12, 12, 4, 4, 4, 4, 4, 4, 12, 12, ],
	[1, 1, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 12, 12, 12, 12, 12, 12, 12, 12, 4, 4, 4, 4, 4, 4, 12, 12, ],
	[1, 1, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 12, 12, 4, 4, 4, 4, 4, 4, 1, 1, ],
	[1, 1, 12, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 12, 12, 4, 4, 4, 4, 4, 4, 1, 1, ],
